lang,yyyy,mm,n_path,distance_mean_weighted,distance_mean,n_contrib,distance_ratio,contrib_ratio
no,2007,12,583,2801.24457837014,2730.48274597368,840,1.0259155024879,1.4408233276157804
no,2008,1,910,3326.62740921516,3281.06978349801,1436,1.0138849913971,1.5780219780219780
no,2008,2,693,2895.69026687323,3096.53108412603,1187,0.935140060991999,1.7128427128427128
no,2008,3,801,3017.46320329432,3092.26161384135,1197,0.975811098837103,1.4943820224719101
no,2008,4,807,3397.59475913143,3433.48942391119,1146,0.989545718553904,1.4200743494423792
no,2008,5,697,3004.05491069489,3174.79456655406,1110,0.946220250702868,1.5925394548063128
no,2008,6,465,2076.48800885322,2458.65702157769,720,0.844561885057381,1.5483870967741935
no,2008,7,335,2080.24797847676,2359.59463362073,445,0.881612438355432,1.3283582089552239
no,2008,8,183,2152.17496867606,2021.16026443238,296,1.06482153174552,1.6174863387978142
pl,2002,11,6,1968.35096697664,2494.22334596157,8,0.789163877470566,1.3333333333333333
pl,2002,12,224,2521.31515847376,2453.95202494804,265,1.02745087631742,1.1830357142857143
pl,2003,1,87,1617.82879054928,2064.33903634625,123,0.783703045897313,1.4137931034482759
pl,2003,2,61,1679.22671215473,1780.46892924498,67,0.943137330044182,1.0983606557377049
pl,2003,3,34,1471.26120157097,1628.05932549895,68,0.903690165663999,2.0000000000000000
pl,2003,4,47,2140.49718870809,2687.09599925551,100,0.796583817363109,2.1276595744680851
pl,2003,5,50,2373.82156895366,2681.07152250961,74,0.885400314398049,1.4800000000000000
pl,2003,6,60,1791.42167979788,1651.47247702626,89,1.08474207394823,1.4833333333333333
pl,2003,7,55,1676.17619107568,2217.59692687385,84,0.755852504466889,1.5272727272727273
pl,2003,8,49,1235.02743392459,1739.58225812967,104,0.709956328970866,2.1224489795918367
pl,2003,9,77,1307.46172816693,1620.43372691315,116,0.806859118303829,1.5064935064935065
pl,2003,10,147,2657.30550856256,3181.24035908001,203,0.835304852391295,1.3809523809523810
pl,2003,11,202,1858.29153724285,2205.63667653515,282,0.842519331045062,1.3960396039603960
pl,2003,12,126,2638.77963350847,2784.83552750268,166,0.94755313462796,1.3174603174603175
pl,2004,1,118,2553.07296646858,2745.44486707192,148,0.929930517669249,1.2542372881355932
pl,2004,2,165,2062.84263609903,2478.85563485646,251,0.832175382500032,1.5212121212121212
pl,2004,3,205,2372.70357931414,2952.93343226155,339,0.803507303412855,1.6536585365853659
pl,2004,4,304,2465.37382244624,3035.84244427912,519,0.812088857605936,1.7072368421052632
pl,2004,5,197,2125.65330062382,2415.3029549118,278,0.8800772989165,1.4111675126903553
pl,2004,6,235,1620.38633319388,2046.80065933715,477,0.791667877280553,2.0297872340425532
pl,2004,7,355,1107.21125665609,1271.27349947947,546,0.870946540700675,1.5380281690140845
pl,2004,8,282,1829.98249204075,2500.90549919228,545,0.731727965183722,1.9326241134751773
pl,2004,9,427,2535.98824060344,2351.4269616264,1022,1.07848905451411,2.3934426229508197
pl,2004,10,466,2223.48268131565,2544.81032390175,810,0.873732183664898,1.7381974248927039
pl,2004,11,576,1749.26655050014,2291.59420103673,1040,0.763340450813134,1.8055555555555556
pl,2004,12,621,2473.39209738068,3166.41666082187,966,0.781132858471852,1.5555555555555556
pl,2005,1,689,2082.56836835892,2648.21815474067,1309,0.78640362941053,1.8998548621190131
pl,2005,2,532,1737.92419575244,2502.03861453493,988,0.694603266974549,1.8571428571428571
pl,2005,3,811,1777.79655748199,2137.5055165261,1537,0.831715541193681,1.8951911220715166
pl,2005,4,960,1681.31552892195,2066.03872303998,2022,0.813787036115205,2.1062500000000000
pl,2005,5,1129,1936.07555162549,2285.68068047906,1999,0.847045507345194,1.7705934455270151
pl,2005,6,1303,1362.73065354929,1612.79213251979,2948,0.844951203612447,2.2624712202609363
pl,2005,7,1098,1250.27558237866,1704.16780904673,2076,0.733657551645709,1.8907103825136612
pl,2005,8,1135,1384.33152897175,1977.8672431591,2261,0.69991124720821,1.9920704845814978
pl,2005,9,1009,1310.81133292561,1657.86318645074,1793,0.790663152206112,1.7770069375619425
pl,2005,10,1326,1225.25059218883,1688.29417257269,2411,0.725732880023948,1.8182503770739065
pl,2005,11,1284,1529.25216458444,1984.17028057151,2408,0.770726272618075,1.8753894080996885
pl,2005,12,1697,1480.54499573802,1800.13820712612,3371,0.82246184758318,1.9864466705951679
pl,2006,1,2605,1258.07091644007,1705.78307415073,5303,0.737532770435327,2.0357005758157390
pl,2006,2,3010,1857.96887748932,2414.05838485777,5197,0.769645377735461,1.7265780730897010
pl,2006,3,3476,1972.8839061529,2467.82814573921,5635,0.799441366919796,1.6211162255466053
pl,2006,4,3100,1796.5209066556,2263.59690166509,5168,0.793657609857162,1.6670967741935484
pl,2006,5,2765,1496.99292218317,2009.82734350838,4830,0.744836578633664,1.7468354430379747
pl,2006,6,2476,1633.78822168454,2130.66111784534,4328,0.766798721767981,1.7479806138933764
pl,2006,7,2467,1645.7112884595,2050.36601579639,4826,0.802642687101059,1.9562221321443048
pl,2006,8,2738,1903.36161676061,1919.28806489739,5448,0.991701897996414,1.9897735573411249
pl,2006,9,2584,1355.42793869188,1919.69062877226,4580,0.70606582038625,1.7724458204334365
pl,2006,10,2861,1542.95623381585,1996.35574335653,5035,0.772886415134425,1.7598741698706746
pl,2006,11,3118,1734.06026856041,2079.53452031235,5904,0.833869431655288,1.8935214881334189
pl,2006,12,3317,1710.49330357022,2091.9951555197,6063,0.817637315773466,1.8278564968344890
pl,2007,1,3392,1442.71820800563,1849.07267551404,6474,0.780238779746476,1.9086084905660377
pl,2007,2,3419,1326.85943151687,1727.73560635468,6708,0.767975971923382,1.9619771863117871
pl,2007,3,4426,1658.87688308829,2218.74236671313,7843,0.74766539278094,1.7720289200180750
pl,2007,4,3650,1398.68677498618,1857.40566805149,6296,0.753032468374811,1.7249315068493151
pl,2007,5,3928,1484.04554996052,1770.22257500586,7081,0.838338393665332,1.8026985743380855
pl,2007,6,3456,1302.76249464647,1742.58327407308,6320,0.747604154148348,1.8287037037037037
pl,2007,7,3564,1762.11981184633,1937.28416852112,6731,0.909582517876812,1.8886083052749719
pl,2007,8,3349,1504.12292928575,2145.75023143605,6295,0.700977638147154,1.8796655718124813
pl,2007,9,3326,2110.28761020213,1776.14115051729,6371,1.18813057711518,1.9155141310883945
pl,2007,10,3449,1684.61052620273,1875.07092057795,6161,0.898424965005315,1.7863148738764859
pl,2007,11,3129,1414.68180431542,1788.8533896406,5667,0.79083160895575,1.8111217641418984
pl,2007,12,3048,1615.9198560871,1993.15991411353,5184,0.810732668585593,1.7007874015748031
pl,2008,1,2995,1518.04924693748,1804.62762811181,4575,0.841198052877987,1.5275459098497496
pl,2008,2,2887,1679.06084962572,1976.08533545274,4554,0.84969045592408,1.5774160027710426
pl,2008,3,2971,1774.59948530205,2189.72926755215,4729,0.810419585470417,1.5917199596095591
pl,2008,4,2893,1597.1286114816,1821.48451525688,4287,0.876827992828896,1.4818527480124438
pl,2008,5,3029,1613.48552753458,1973.52143612764,4610,0.817566760612692,1.5219544404093760
pl,2008,6,2911,1920.43909590918,2358.4382753767,4314,0.814284230356818,1.4819649604946754
pl,2008,7,2452,1145.84455287245,1502.91272895533,4206,0.762415894680006,1.7153344208809135
pl,2008,8,947,1149.80333416936,1379.96750125505,1558,0.833210443813818,1.6451953537486800
pt,2003,12,12,4856.19830923837,4504.69986300563,13,1.07802927096639,1.0833333333333333
pt,2004,1,27,4711.44774387988,4298.72125010274,35,1.09601145777184,1.2962962962962963
pt,2004,2,69,4491.47319459092,4833.36021260653,92,0.929265148266027,1.3333333333333333
pt,2004,3,106,3681.99183458365,4526.99332901656,171,0.813341564031754,1.6132075471698113
pt,2004,4,122,3790.48191783679,3892.94184719908,185,0.973680590827215,1.5163934426229508
pt,2004,5,105,3947.79761943445,4333.51528612741,151,0.910991968130876,1.4380952380952381
pt,2004,6,228,2906.40391207071,3946.58312828288,405,0.736435498150841,1.7763157894736842
pt,2004,7,124,2975.4049195721,3777.02521335681,190,0.787764113686634,1.5322580645161290
pt,2004,8,203,4618.45218787132,5397.05566647204,364,0.855735510856853,1.7931034482758621
pt,2004,9,268,5130.89231877873,5241.80214377653,333,0.97884127978209,1.2425373134328358
pt,2004,10,284,5087.52678792905,5801.859570325,463,0.876878650071165,1.6302816901408451
pt,2004,11,451,3906.75670905372,4828.77812375726,713,0.80905699307921,1.5809312638580931
pt,2004,12,364,3494.7515910204,3978.98982167052,589,0.878301214038588,1.6181318681318681
pt,2005,1,459,4138.87700096142,4520.76037251839,716,0.915526738847201,1.5599128540305011
pt,2005,2,434,2853.99059988145,3479.18643162407,724,0.820304015312344,1.6682027649769585
pt,2005,3,418,4088.72057182493,4602.74163840112,608,0.888322850388199,1.4545454545454545
pt,2005,4,755,3525.16417653742,4045.63469129645,1199,0.871350095974127,1.5880794701986755
pt,2005,5,738,4054.30693320087,4558.81725820734,1133,0.889333066795299,1.5352303523035230
pt,2005,6,686,4078.01757002612,4415.15885750527,1098,0.923640055010469,1.6005830903790087
pt,2005,7,772,2993.29069674931,3793.31942448359,1394,0.7890953441541,1.8056994818652850
pt,2005,8,959,3879.20507569748,4420.82530546151,1711,0.877484362683386,1.7841501564129301
pt,2005,9,808,3679.86408176998,4260.04896529967,1387,0.863807930787745,1.7165841584158416
pt,2005,10,1147,3262.27559777243,3652.6773942746,1809,0.893119004400961,1.5771578029642546
pt,2005,11,1068,3651.85608365712,4023.64216265297,1782,0.90759961647516,1.6685393258426966
pt,2005,12,1199,3021.95170146785,3558.93391093167,2161,0.849117116838158,1.8023352793994996
pt,2006,1,1754,2939.08727482169,3448.38021325405,3295,0.852309517240918,1.8785632839224629
pt,2006,2,1597,2951.80050768051,3436.37293235027,2904,0.858987242010913,1.8184095178459612
pt,2006,3,1845,3400.52248152078,3689.8515615241,3226,0.921587880927165,1.7485094850948509
pt,2006,4,2204,3268.9533676733,3722.28061517913,4615,0.878212500783202,2.0939201451905626
pt,2006,5,2417,3944.51690483254,4498.20416727707,5250,0.876909263818566,2.1721141911460488
pt,2006,6,2439,3945.12629072428,4226.26059493451,5788,0.933479183809161,2.3731037310373104
pt,2006,7,2320,3253.50822251478,3947.59721094208,5338,0.824174313807041,2.3008620689655172
pt,2006,8,2568,3441.42109817992,4127.37555924368,5509,0.833803720737868,2.1452492211838006
pt,2006,9,2741,3419.83295510215,3858.37878148056,5807,0.886339353595001,2.1185698650127691
pt,2006,10,2920,3509.47543245205,3950.97229612213,6218,0.888256147960488,2.1294520547945205
pt,2006,11,3324,3455.34328350092,3882.33872383269,8242,0.890015923208722,2.4795427196149218
pt,2006,12,2817,2953.73390428392,3606.69702428809,6518,0.81895814491569,2.3138090166844160
pt,2007,1,2808,2744.94930001051,3343.74100357809,6433,0.820921625530561,2.2909544159544160
pt,2007,2,2256,2885.48957628588,3372.83851042666,4258,0.855507777015054,1.8874113475177305
pt,2007,3,2775,3734.8396606347,4142.25556278052,4516,0.901643948334193,1.6273873873873874
pt,2007,4,2399,3192.90149813951,3657.94491947297,4216,0.872867571390204,1.7573989162150896
pt,2007,5,2380,3217.24208970286,3696.52164623776,4403,0.870343094832758,1.8500000000000000
pt,2007,6,2428,3395.99787359181,3689.44152437448,4317,0.92046393774125,1.7780065897858320
pt,2007,7,2516,2961.80826457798,3516.86014050523,4756,0.842174026332617,1.8903020667726550
pt,2007,8,2857,3395.49563693757,3795.29919086203,5342,0.89465822486747,1.8697934896744837
pt,2007,9,2927,3077.7068032388,3543.94866017277,5569,0.868440008126068,1.9026306798770072
pt,2007,10,3058,3375.04305433295,3711.31530693594,5841,0.909392701834161,1.9100719424460432
pt,2007,11,2787,2963.85427112535,3369.60121678562,5057,0.879586063882264,1.8144958736993183
pt,2007,12,2813,2852.10498069078,3266.46716160093,4874,0.873146687105505,1.7326697476004266
pt,2008,1,2654,2499.15060970604,3086.66192441686,4896,0.809661268678845,1.8447626224566692
pt,2008,2,2397,2972.14978485849,3190.4383978941,4522,0.931580370528484,1.8865248226950355
pt,2008,3,2635,2921.87784321735,3375.99992112554,4587,0.86548516335368,1.7407969639468691
pt,2008,4,2809,3228.6675643263,3620.10195123809,4754,0.891871999135847,1.6924172303310787
pt,2008,5,2802,3468.50064061381,3667.15228067886,4796,0.945829454339357,1.7116345467523198
pt,2008,6,2472,3422.06198077324,3718.34451918289,4424,0.920318696430325,1.7896440129449838
pt,2008,7,2118,2635.38111013938,3110.49879132712,3868,0.84725353936401,1.8262511803588291
pt,2008,8,937,3594.68900721996,4027.92009887561,1680,0.892442977760014,1.7929562433297759
ru,2002,11,4,3108.53028856128,3393.41323934964,5,0.916048258583749,1.2500000000000000
ru,2003,1,40,1915.27803384418,2300.71349213309,73,0.832471335693539,1.8250000000000000
ru,2003,2,9,2733.47083986932,3214.48815246667,11,0.85035959388177,1.2222222222222222
ru,2003,3,4,1657.75010151878,1657.75010151878,4,1,1.00000000000000000000
ru,2003,4,10,2185.50028803507,3553.6319741393,21,0.615004678013797,2.1000000000000000
ru,2003,5,17,2309.88616287342,2227.26784021533,24,1.03709402217656,1.4117647058823529
ru,2003,6,13,1308.71188399281,1406.90534915986,21,0.930206061675938,1.6153846153846154
ru,2003,7,23,4255.36006220614,4466.82070937336,31,0.952659696700277,1.3478260869565217
ru,2003,8,17,3131.45073367119,4016.07835002875,30,0.779728496494291,1.7647058823529412
ru,2003,9,27,1550.56199753394,1636.953454585,30,0.947224243420555,1.1111111111111111
ru,2003,10,9,608.830782952627,786.165896189831,14,0.77443041717192,1.5555555555555556
ru,2003,11,36,2725.67531362273,3348.18608870919,48,0.814075216074248,1.3333333333333333
ru,2003,12,38,2585.37924449725,2705.85320448198,61,0.955476535170061,1.6052631578947368
ru,2004,1,57,6324.75406157172,6289.33287581012,75,1.00563194641801,1.3157894736842105
ru,2004,2,78,3919.40513176528,4611.07982713176,102,0.84999724114585,1.3076923076923077
ru,2004,3,67,2659.48429351236,2744.66433923109,96,0.96896522299605,1.4328358208955224
ru,2004,4,43,2789.38097244094,3622.58811350291,63,0.769996721968955,1.4651162790697674
ru,2004,5,37,3645.88289844037,3839.06134399514,45,0.949680813030787,1.2162162162162162
ru,2004,6,25,4697.84127788586,4611.57973389843,29,1.01870542177843,1.1600000000000000
ru,2004,7,40,4272.57380913624,4847.5019257899,60,0.881397031820677,1.5000000000000000
ru,2004,8,49,4118.73689907858,3876.07652015733,68,1.06260464097117,1.3877551020408163
ru,2004,9,74,2095.18590933504,2643.45141216461,109,0.792594824967631,1.4729729729729730
ru,2004,10,134,3322.25156568376,3483.740373128,182,0.953644993556382,1.3582089552238806
ru,2004,11,79,3163.70958210323,3355.73798975857,98,0.942776102234024,1.2405063291139241
ru,2004,12,142,3078.7544069993,3062.41569026763,169,1.00533523805524,1.1901408450704225
ru,2005,1,133,2575.63636045112,2708.26332936898,186,0.951028776456254,1.3984962406015038
ru,2005,2,106,2554.98990548944,3093.97697206326,165,0.825794738797171,1.5566037735849057
ru,2005,3,148,2790.91635706622,2716.39521619978,201,1.0274338359978,1.3581081081081081
ru,2005,4,246,3167.49626122899,3909.73077549624,453,0.810157129253216,1.8414634146341463
ru,2005,5,245,2004.32637169329,2692.06417332492,589,0.744531423713345,2.4040816326530612
ru,2005,6,236,2853.11774189084,3116.67675738787,396,0.915435883791193,1.6779661016949153
ru,2005,7,300,3395.1192812694,3149.18049953633,484,1.07809612112398,1.6133333333333333
ru,2005,8,590,4100.1341835896,4411.30318717291,962,0.929460980036891,1.6305084745762712
ru,2005,9,382,3073.27132283401,3833.82782281246,653,0.80161954706132,1.7094240837696335
ru,2005,10,505,3778.03949249492,3905.70053282954,668,0.967314175968802,1.3227722772277228
ru,2005,11,467,3219.18885773036,3495.79806129988,656,0.92087380371546,1.4047109207708779
ru,2005,12,536,3229.61434598199,3687.27983706374,835,0.875879913837459,1.5578358208955224
ru,2006,1,907,3024.04310592326,3185.58375047808,1425,0.949290096507249,1.5711135611907387
ru,2006,2,646,3163.69944905226,3486.29529072284,988,0.907467436126533,1.5294117647058824
ru,2006,3,754,2736.12398154255,3105.80163096469,1192,0.880971905695308,1.5809018567639257
ru,2006,4,739,2602.39035694762,3091.61792662263,1189,0.841756781954796,1.6089309878213802
ru,2006,5,776,2922.05776911158,2998.0738143478,1281,0.974645038800435,1.6507731958762887
ru,2006,6,751,2436.41590819878,2740.92339477128,1329,0.888903320992702,1.7696404793608522
ru,2006,7,745,2698.88816846237,3198.10345230822,1307,0.843902709436888,1.7543624161073826
ru,2006,8,883,2595.77623497231,2930.03216234499,1713,0.885920730950215,1.9399773499433749
ru,2006,9,796,2921.60809928619,2971.59396939734,1303,0.983178768490608,1.6369346733668342
ru,2006,10,947,2662.31742527321,2960.80633400981,1608,0.899186615042004,1.6979936642027455
ru,2006,11,931,2565.61873624059,2925.70548244373,1618,0.876923105089041,1.7379162191192266
ru,2006,12,1139,2413.37588748404,2931.85745723118,2140,0.823155942159346,1.8788410886742757
ru,2007,1,1242,2579.11586948412,2846.23086449017,2173,0.906151325130155,1.7495974235104670
ru,2007,2,1122,2718.89818084879,2903.75718971378,2035,0.936337993576107,1.8137254901960784
ru,2007,3,2277,3765.5982366388,4819.90710346243,3526,0.781259504759696,1.5485287659200703
ru,2007,4,1966,3429.26192685574,4064.78563686076,3238,0.843651359067525,1.6469989827060020
ru,2007,5,2042,2636.1696903545,3022.29322428364,3461,0.872241538039163,1.6949069539666993
ru,2007,6,1741,3032.32225542887,2750.37210385134,3215,1.10251345670017,1.8466398621481907
ru,2007,7,1884,2896.45892468315,2837.05295796838,3385,1.0209393224571,1.7967091295116773
ru,2007,8,1694,2659.80197114507,2758.71287154663,3029,0.9641459966995,1.7880755608028335
ru,2007,9,1759,2765.85610365929,2730.85262295849,3139,1.01281778460197,1.7845366685616828
ru,2007,10,2136,2178.77669299352,2510.80669998181,3678,0.867759630006285,1.7219101123595506
ru,2007,11,2114,2352.23011157814,2665.04449921538,3757,0.882623202828566,1.7771996215704825
ru,2007,12,2077,2187.82608888429,2612.66187592415,3754,0.837393506234102,1.8074145402022147
ru,2008,1,3121,3055.87719795555,3739.83620995266,5139,0.817115249545711,1.6465876321691765
ru,2008,2,2419,2274.61232868714,2665.46833459024,4559,0.853363102899816,1.8846630839189748
ru,2008,3,2871,2495.92664332591,3121.40696962931,5207,0.799615900012653,1.8136537791710206
ru,2008,4,2772,2311.56793105424,2786.69674549956,5345,0.829501069604131,1.9282106782106782
ru,2008,5,2880,2442.24223574253,2885.83680783117,5256,0.846285635111147,1.8250000000000000
ru,2008,6,2373,1980.73308470794,2502.7562095865,4494,0.791420705349163,1.8938053097345133
ru,2008,7,2432,1933.58879849456,2455.33554602386,4759,0.7875049101235,1.9568256578947368
ru,2008,8,1038,1881.86211700064,2208.43166582851,1969,0.852126034107849,1.8969171483622351
sk,2004,1,3,799.237241969886,799.237241969886,3,1,1.00000000000000000000
sk,2004,2,2,500.689317147156,457.722461430732,3,1.09387097933127,1.5000000000000000
sk,2004,4,4,933.919928584714,906.144565342559,5,1.03065224281476,1.2500000000000000
sk,2004,5,4,472.154390799569,472.154390799569,4,1,1.00000000000000000000
sk,2004,6,6,1323.93388704208,831.987986196064,10,1.59128966885116,1.6666666666666667
sk,2004,7,6,869.78587157334,1527.72159852279,11,0.569335324194127,1.8333333333333333
sk,2004,8,3,5107.34685798552,3955.91654186202,6,1.29106537105597,2.0000000000000000
sk,2004,9,15,4199.81492859732,3311.54746604994,18,1.26823334759774,1.2000000000000000
sk,2004,10,13,1026.38711769248,1274.27031500122,18,0.805470476404765,1.3846153846153846
sk,2004,11,18,1684.78999969067,2160.54238282729,24,0.779799560092847,1.3333333333333333
sk,2004,12,24,1994.17931995271,2989.90265850386,37,0.666971319043071,1.5416666666666667
sk,2005,1,25,1627.01674327352,2244.90295849632,49,0.724760389804702,1.9600000000000000
sk,2005,2,9,1932.01053014376,2266.10894375497,16,0.852567364630932,1.7777777777777778
sk,2005,3,33,2651.04973516697,3624.81120402784,54,0.731362155419613,1.6363636363636364
sk,2005,4,41,4344.86791222891,4405.29558082756,48,0.986282947990679,1.1707317073170732
sk,2005,5,54,3095.21261555815,3230.52301491161,97,0.958115017683239,1.7962962962962963
sk,2005,6,90,1005.18605869511,1393.74723314835,129,0.721211159949346,1.4333333333333333
sk,2005,7,89,1171.3330215744,1810.84622235214,157,0.646842899808982,1.7640449438202247
sk,2005,8,132,1220.03693051607,1313.95127685953,215,0.928525244430733,1.6287878787878788
sk,2005,9,93,740.518997921826,834.513196802985,126,0.887366432021386,1.3548387096774194
sk,2005,10,121,996.033756163006,1477.85253593048,260,0.67397370978958,2.1487603305785124
sk,2005,11,134,607.873977785486,819.988853859129,236,0.741319805659111,1.7611940298507463
sk,2005,12,173,842.420376888574,1334.58181527109,314,0.631224228630343,1.8150289017341040
sk,2006,1,274,845.946690659008,1184.29759870292,595,0.714302462139177,2.1715328467153285
sk,2006,2,246,856.771154251951,1171.38106002607,469,0.731419675022649,1.9065040650406504
sk,2006,3,307,1097.27659784315,1409.77425734293,525,0.778334965422932,1.7100977198697068
sk,2006,4,307,1033.56445073236,1316.69970456161,518,0.784965962361537,1.6872964169381107
sk,2006,5,422,2234.99783509018,3001.33181773922,627,0.744668690706018,1.4857819905213270
sk,2006,6,305,767.057412934924,971.185487147992,433,0.789815563644267,1.4196721311475410
sk,2006,7,268,1697.15698339936,1183.12632630366,429,1.43446810849155,1.6007462686567164
sk,2006,8,277,1087.8385758929,1607.26766409826,576,0.676824775482073,2.0794223826714801
sk,2006,9,251,1787.15449968561,2117.42845725458,401,0.844021196353811,1.5976095617529880
sk,2006,10,244,1270.29745270866,1585.18369764732,424,0.801356621692485,1.7377049180327869
sk,2006,11,269,1058.89615416526,1335.59157612787,534,0.792829314808346,1.9851301115241636
sk,2006,12,349,1001.96043346057,1284.60705703968,580,0.779974255917246,1.6618911174785100
sk,2007,1,341,1067.69139295121,1378.27724715634,751,0.774656474344383,2.2023460410557185
sk,2007,2,298,1042.41889795916,1280.68606723943,497,0.813953493072766,1.6677852348993289
sk,2007,3,363,1805.74812008138,1684.60328513976,601,1.071912975601,1.6556473829201102
sk,2007,4,355,2681.46604617095,2146.29559883445,743,1.24934610480827,2.0929577464788732
sk,2007,5,345,1069.99864987577,1334.35187033417,603,0.801886424161717,1.7478260869565217
sk,2007,6,328,1422.10568778362,1340.41690366097,565,1.06094281853619,1.7225609756097561
sk,2007,7,326,1588.10991840315,1898.33547854183,624,0.836580223229577,1.9141104294478528
sk,2007,8,281,1409.60155146239,1689.77815588086,499,0.834193261734754,1.7758007117437722
sk,2007,9,289,1799.4599206076,1916.59899937778,474,0.938881801144523,1.6401384083044983
sk,2007,10,353,1369.76288546619,1480.69229684661,567,0.925082738921071,1.6062322946175637
sk,2007,11,327,1524.40562421333,1745.96839838067,551,0.873100352576354,1.6850152905198777
sk,2007,12,334,1579.64944584529,2116.27933036252,587,0.746427668210838,1.7574850299401198
sk,2008,1,462,1127.14207728653,1485.75373930757,933,0.758633175516575,2.0194805194805195
sk,2008,2,412,1405.26870944938,1496.13320290896,740,0.939267109851637,1.7961165048543689
sk,2008,3,381,1587.61356439164,1620.60966773381,619,0.979639697331736,1.6246719160104987
sk,2008,4,397,1437.62456513422,1789.60329783711,731,0.803320248052578,1.8413098236775819
sk,2008,5,368,1333.9959102825,1579.53792546078,646,0.844548199052169,1.7554347826086957
sk,2008,6,319,1115.29015584061,1492.03542176562,664,0.747495762882636,2.0815047021943574
sk,2008,7,301,829.10929493077,1167.63597526541,511,0.710075153981366,1.6976744186046512
sk,2008,8,171,1211.89962127337,1278.39866124699,231,0.947982548801518,1.3508771929824561
sv,2002,12,25,1651.22107686148,1847.6350627376,32,0.893694382707211,1.2800000000000000
sv,2003,1,19,1850.29584605803,2050.88618956449,29,0.90219333255686,1.5263157894736842
sv,2003,2,58,2739.29055724066,2674.11188343649,84,1.02437395166892,1.4482758620689655
sv,2003,3,29,2797.12455383759,2707.94262222156,52,1.03293346427808,1.7931034482758621
sv,2003,4,50,3119.08986410807,2978.71036516931,79,1.0471276095119,1.5800000000000000
sv,2003,5,59,2879.01219616184,3220.7144973833,101,0.8939048147549,1.7118644067796610
sv,2003,6,56,1581.7171810367,1879.52555081902,96,0.841551305512952,1.7142857142857143
sv,2003,7,105,2866.47069112583,3856.69275253914,201,0.743245800236128,1.9142857142857143
sv,2003,8,67,1959.92533829419,2334.21989301927,94,0.839648974012926,1.4029850746268657
sv,2003,9,83,1776.69021412153,2337.45670016421,137,0.76009545502884,1.6506024096385542
sv,2003,10,113,3391.68514369774,3795.59875275865,140,0.893583691171956,1.2389380530973451
sv,2003,11,230,5560.87472703387,5549.15324424377,269,1.00211230115194,1.1695652173913043
sv,2003,12,129,3849.05883493342,3968.28073415207,151,0.969956284041956,1.1705426356589147
sv,2004,1,177,3317.75238384518,3348.0930669251,274,0.990937921236526,1.5480225988700565
sv,2004,2,190,5303.52526720891,4964.78206545342,259,1.06822921878335,1.3631578947368421
sv,2004,3,192,3815.08280209942,4062.44421203532,260,0.939110201389825,1.3541666666666667
sv,2004,4,177,3016.25267487353,3075.04818156861,230,0.980879809608353,1.2994350282485876
sv,2004,5,249,2331.7200186069,2305.12693462872,326,1.01153649440241,1.3092369477911647
sv,2004,6,189,2971.02128043973,2816.54247084025,251,1.05484696616465,1.3280423280423280
sv,2004,7,179,3221.8453439246,3234.9632999461,234,0.995944944407339,1.3072625698324022
sv,2004,8,204,3173.15630448704,3558.38436706236,279,0.891740738819246,1.3676470588235294
sv,2004,9,245,3684.57012599587,3791.75411761818,373,0.971732346481994,1.5224489795918367
sv,2004,10,362,3560.62154489589,3594.80188498066,537,0.990491731901115,1.4834254143646409
sv,2004,11,430,3981.3770712873,4107.49705586936,670,0.969295173467782,1.5581395348837209
sv,2004,12,392,4438.31445042069,4258.09615999157,519,1.04232367792029,1.3239795918367347
sv,2005,1,349,3807.73981917928,3888.00748196689,529,0.979355064731769,1.5157593123209169
sv,2005,2,380,3954.41101859279,4095.09605333876,499,0.965645485987742,1.3131578947368421
sv,2005,3,476,3238.95171065505,3370.54961178197,663,0.960956545286586,1.3928571428571429
sv,2005,4,610,4308.06291059796,4200.50440047858,870,1.02560609390318,1.4262295081967213
sv,2005,5,616,3892.92018345996,3574.80317462865,894,1.088988678059,1.4512987012987013
sv,2005,6,754,3225.75349282148,3412.75052336284,1138,0.945206357962227,1.5092838196286472
sv,2005,7,648,3868.00809933666,3849.90782622473,922,1.00470148219878,1.4228395061728395
sv,2005,8,748,2459.55619046137,2416.61040355348,993,1.01777108417838,1.3275401069518717
sv,2005,9,561,3309.44449626615,3288.70642808895,798,1.00630584353777,1.4224598930481283
sv,2005,10,724,3599.24415994752,3528.89592533178,1172,1.01993491338488,1.6187845303867403
sv,2005,11,774,3768.65463025693,3968.48455107596,1197,0.949645785879436,1.5465116279069767
sv,2005,12,1015,3571.88600775819,3504.4921995392,1607,1.01923069146162,1.5832512315270936
sv,2006,1,1332,3319.24452894924,3432.31568263941,2389,0.967056889824534,1.7935435435435435
sv,2006,2,1177,3471.29360086951,3412.92809075717,2167,1.0171013008655,1.8411214953271028
sv,2006,3,1473,3649.64176273378,3585.98912131541,2380,1.01775037214698,1.6157501697216565
sv,2006,4,1129,3930.95345233279,3905.92395394655,1904,1.00640808645569,1.6864481842338353
sv,2006,5,1463,4135.23512489022,3936.66710209858,2347,1.05044064373281,1.6042378673957621
sv,2006,6,853,2801.68407530657,3053.97104435965,1419,0.917390517006038,1.6635404454865182
sv,2006,7,868,3195.44712124669,3396.7397958547,1371,0.940739448204521,1.5794930875576037
sv,2006,8,892,2530.07498854564,2823.14452019612,1367,0.8961903899875,1.5325112107623318
